MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Remodeled,RecentRemodel,NewHouse,HouseAge,TimeSinceSold,YearSinceRemodel,HighSeason,TotalArea,HasLowQualArea,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,HasEnclosedPorch,Has3SsnPorch,HasPool,NbrhRich,SalePrice
SC60,RM,60.0,3378,Pave,Grvl,Reg,HLS,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gd,Vg,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,651,651,GasA,Gd,Y,SBrkr,0,1389,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,Unf,240,TA,TA,P,0,0,126,0,0,0,None,None,None,0,WD,Normal,1,0,0,71,8,17,0,7884.0,0,1,1,1,0,0,0,0,1,0,0,0,135000
SC80,RL,71.5,12800,Pave,None,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,Gd,TA,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,GasA,Gd,Y,SBrkr,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,569,TA,TA,Y,80,0,0,0,396,0,None,None,None,0,WD,Normal,0,0,0,28,8,20,0,20385.5,0,1,1,0,1,1,0,1,0,0,0,0,275000
SC20,RL,77.0,8593,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,BA,AA,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,0,619,907,GasA,Ex,Y,SBrkr,0,907,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,352,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,60,9,51,1,12650.0,0,1,1,0,0,0,0,0,0,0,0,0,109008
SC20,RL,64.0,6762,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,0,544,1208,GasA,Ex,Y,SBrkr,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,RFn,628,TA,TA,Y,105,54,0,0,0,0,None,None,None,0,New,Partial,0,1,1,10,10,0,0,12553.0,0,1,1,0,1,1,1,0,0,0,0,0,195400
SC20,RL,130.0,11457,Pave,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,GasA,TA,Y,SBrkr,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,576,TA,TA,Y,0,0,169,0,0,0,None,None,None,0,WD,Normal,0,0,0,29,8,21,0,17940.0,0,1,1,0,0,0,0,0,1,0,0,1,175000
SC160,RM,21.0,1680,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387,Unf,0,96,483,GasA,TA,Y,SBrkr,0,987,0,0,1,1,2,1,TA,4,Typ,0,None,Detchd,Unf,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,COD,Abnorml,0,0,0,46,9,37,1,5137.0,0,1,1,1,1,0,0,0,0,0,0,0,85400
SC50,RM,60.0,5586,Pave,None,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,AA,Gd,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Gd,Y,SBrkr,0,1198,0,0,1,0,4,1,TA,7,Typ,0,None,None,None,0,None,None,N,0,98,0,0,0,0,None,MnPrv,None,0,ConLD,Abnorml,1,0,0,97,9,10,0,9942.0,0,1,0,1,0,0,1,0,0,0,0,0,79900
SC160,RM,24.0,1920,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,TA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471,Unf,0,294,765,GasA,Ex,Y,SBrkr,0,1365,1,0,1,1,2,1,TA,6,Min1,0,None,Detchd,Unf,440,TA,TA,Y,240,36,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,46,10,36,0,7296.0,0,1,1,1,1,1,1,0,0,0,0,0,122500
SC60,RL,100.0,10839,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,926,926,GasA,Ex,Y,SBrkr,0,1604,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,470,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,20,9,10,1,16505.0,0,1,1,1,0,0,1,0,0,0,0,0,181000
SC180,RM,21.0,1890,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,BA,Gd,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495,Unf,0,135,630,GasA,Gd,Y,SBrkr,0,630,1,0,1,0,1,1,TA,3,Typ,0,None,None,None,0,None,None,Y,88,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,45,9,36,1,4519.0,0,1,0,0,0,1,0,0,0,0,0,0,81000
SC60,RL,43.0,10667,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gd,AA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,344,70,799,GasA,Ex,Y,SBrkr,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,550,TA,TA,Y,158,61,0,0,0,0,None,None,None,0,ConLw,Normal,0,0,0,21,8,13,0,16399.0,0,1,1,1,0,1,1,0,0,0,0,0,212000
SC50,RM,40.0,4400,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,AA,Vg,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,648,648,GasA,TA,Y,FuseA,0,1118,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,440,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,97,11,56,0,8412.0,0,1,1,1,0,0,0,0,0,0,0,0,116000
SC45,RM,50.0,6000,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,AA,Gd,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Gd,Y,SBrkr,0,904,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,180,TA,TA,Y,0,0,105,0,0,0,None,None,None,0,WD,Normal,1,0,0,91,8,5,0,9911.0,0,1,1,0,0,0,0,0,1,0,0,0,119000
SC30,RL,40.0,4280,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,TA,AA,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,365,Unf,0,75,440,GasA,TA,N,SBrkr,0,694,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,Unf,352,Gd,TA,P,0,0,34,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,104,10,5,0,6974.0,0,1,1,0,0,0,0,0,1,0,0,0,90350
SC50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,AA,Vg,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,684,684,GasA,Gd,Y,SBrkr,0,1196,0,0,1,0,3,1,Gd,7,Typ,0,None,Detchd,Unf,528,TA,TA,Y,0,46,0,0,0,0,None,GdPrv,Shed,800,ConLI,Normal,1,0,0,97,8,9,0,16755.0,0,1,1,1,0,0,1,0,0,0,0,0,110000
SC20,RL,105.0,15431,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Ve,TA,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767,ALQ,539,788,3094,GasA,Ex,Y,SBrkr,0,2402,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,Fin,672,TA,TA,Y,0,72,0,0,170,0,None,None,None,0,WD,Normal,0,0,0,9,8,1,0,27642.0,0,1,1,0,1,0,1,1,0,0,0,0,555000
SC90,RL,92.0,12108,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,BA,BA,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133,Unf,0,1307,1440,GasA,TA,N,FuseF,0,1440,0,0,2,0,4,2,Fa,8,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,62,9,53,0,18230.0,0,1,0,0,1,0,0,0,0,0,0,0,118000
SC50,RM,52.0,6240,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,TA,Gd,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1078,1078,GasA,TA,Y,SBrkr,0,1573,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,360,TA,TA,P,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,87,9,16,1,11954.0,0,1,1,1,0,0,0,0,0,0,0,0,162900
SC120,RL,53.0,3922,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gd,TA,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,648,TA,TA,Y,144,16,0,0,0,0,None,None,None,0,New,Partial,1,1,0,11,10,0,1,9887.0,0,1,1,0,1,1,1,0,0,0,0,0,172500
SC60,RL,70.0,8750,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,Y,SBrkr,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,Unf,493,TA,TA,Y,144,133,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,23,9,13,1,15236.0,0,1,1,1,0,1,1,0,0,0,0,0,210000
SC20,RL,73.0,9855,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,AA,TA,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1436,1436,GasA,Fa,Y,SBrkr,0,1689,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,480,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,COD,Normal,0,0,0,61,8,53,0,16658.0,0,1,1,0,0,0,0,0,0,0,0,0,127500
SC20,RL,137.0,16492,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,AA,AA,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247,Rec,713,557,1517,GasA,Ex,Y,SBrkr,0,1888,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,Fin,578,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,51,7,8,1,24017.0,0,1,1,0,0,0,0,0,0,0,0,0,190000
SC60,RL,79.87755102040815,11214,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,930,930,GasA,Gd,Y,SBrkr,0,1886,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,Fin,431,TA,TA,Y,89,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,19,11,7,1,17445.877551020407,0,1,1,1,0,1,0,0,0,0,0,0,199900
SC50,RM,50.0,8600,Pave,None,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,AA,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,780,780,GasA,TA,Y,SBrkr,0,1376,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,198,TA,TA,N,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,80,11,56,1,13160.0,0,1,1,1,0,0,0,0,0,0,0,0,119500
SC50,RM,50.0,6000,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Fa,Gd,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,0,318,649,GasA,Ex,Y,SBrkr,0,1183,0,0,1,1,2,1,TA,6,Typ,0,None,Detchd,Unf,308,TA,TA,Y,0,176,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,69,10,5,1,10198.0,0,1,1,1,0,0,1,0,0,0,0,0,120000
SC30,RM,70.0,5684,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,AA,Vg,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,FuseA,0,813,0,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,Unf,270,Fa,Fa,N,0,113,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,87,11,1,1,9389.0,0,1,1,0,0,0,1,0,0,0,0,0,110000
SC20,RL,62.0,70761,Pave,None,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gd,TA,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,GasA,TA,Y,SBrkr,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,Unf,576,TA,TA,Y,200,54,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,42,11,31,0,77785.0,0,1,1,0,0,1,1,0,0,0,0,0,280000
SC60,RL,80.13333333333334,9303,Pave,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,AA,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,0,1756,1,0,2,1,3,1,TA,7,Typ,0,None,Attchd,Fin,422,TA,TA,Y,144,122,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,21,10,10,1,15369.133333333333,0,1,1,1,1,1,1,0,0,0,0,1,204000
SC60,FV,75.0,9000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,676,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,9,8,1,1,14497.0,0,1,1,1,0,0,1,0,0,0,0,1,210000
SC90,RL,63.0,9297,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,TA,TA,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,0,1728,2,0,2,0,4,2,TA,8,Typ,0,None,Detchd,Unf,560,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Family,0,0,0,41,11,30,1,16832.0,0,1,1,0,0,0,0,0,0,0,0,0,188000
SC20,RL,80.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gd,AA,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,0,1242,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,528,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,44,10,34,0,15496.0,0,1,1,0,1,0,0,0,0,0,0,0,175500
SC70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,TA,TA,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Fa,N,SBrkr,0,1344,0,0,1,0,4,1,TA,7,Typ,0,None,Detchd,Unf,513,Fa,Fa,Y,0,0,96,0,0,0,None,None,None,0,COD,Abnorml,1,0,0,101,9,58,1,9150.0,0,1,1,1,0,0,0,0,1,0,0,0,98000
SC20,RL,83.46153846153847,53227,Pave,None,IR1,Low,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,BA,AA,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,GasA,Ex,Y,SBrkr,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,Fin,529,TA,TA,Y,224,137,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,63,9,14,0,60254.46153846154,0,1,1,0,0,1,1,0,0,0,0,0,256000
SC70,RM,62.788990825688074,5100,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Vg,Gd,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,228,TA,TA,Y,192,63,0,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,92,9,12,1,10153.788990825688,0,1,1,1,0,1,1,0,0,0,0,0,161000
SC50,RL,57.50980392156863,7015,Pave,None,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,TA,BA,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185,Unf,0,524,709,GasA,TA,Y,SBrkr,0,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,Unf,352,TA,TA,Y,0,0,248,0,0,0,None,None,None,0,WD,Normal,0,0,0,67,8,59,1,11657.509803921568,0,1,1,1,1,0,0,0,1,0,0,0,110000
SC60,FV,75.0,8004,Pave,None,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,0,288,832,GasA,Ex,Y,SBrkr,0,1935,1,0,2,1,3,1,TA,8,Typ,0,None,BuiltIn,Fin,552,TA,TA,Y,0,150,0,0,0,0,None,None,None,0,New,Partial,0,1,1,8,8,0,0,14425.0,0,1,1,1,1,0,1,0,0,0,0,1,263435
SC70,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gd,Ex,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,BLQ,210,0,560,GasA,Ex,Y,SBrkr,0,1135,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,RFn,576,TA,TA,Y,256,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,81,8,2,0,11482.0,0,1,1,1,0,1,0,0,0,0,0,0,155000
SC20,RL,60.0,8281,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,TA,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553,BLQ,311,0,864,GasA,Gd,Y,SBrkr,0,864,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,Unf,360,TA,TA,Y,0,0,236,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,52,8,44,0,12393.0,0,1,1,0,0,0,0,0,1,0,0,0,62383
SC70,RL,74.0,11988,Pave,None,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,AA,Gd,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,0,389,715,GasA,Fa,Y,FuseA,0,1660,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,Unf,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,83,9,13,0,17052.0,0,1,1,1,0,0,0,0,0,0,0,0,188700
SC20,RL,60.0,8430,Pave,None,Reg,HLS,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,TA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,0,1040,0,0,2,0,3,1,TA,5,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,39,8,31,0,12786.0,0,1,0,0,1,0,0,0,0,0,0,0,124000
SC120,RM,47.14285714285714,3072,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gd,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1375,1375,GasA,Ex,Y,SBrkr,0,1414,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,Fin,398,TA,TA,Y,144,20,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,13,11,2,1,9277.142857142857,0,1,1,0,1,1,1,0,0,0,0,0,178740
SC20,RL,85.0,10628,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gd,TA,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,Unf,526,TA,TA,Y,0,0,0,0,176,0,None,GdWo,None,0,WD,Normal,0,0,0,47,10,37,0,16523.0,0,1,1,0,0,0,0,1,0,0,0,0,167000
SC70,RL,79.0,9480,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,TA,Gd,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SBrkr,0,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,312,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,75,10,12,1,15007.0,0,1,1,1,1,1,0,0,0,0,0,0,146500
SC20,RL,98.0,11428,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1626,1626,GasA,Ex,Y,SBrkr,0,1634,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,866,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,11,10,1,1,19204.0,0,1,1,0,1,0,1,0,0,0,0,0,250000
SC60,RL,76.0,9291,Pave,None,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,0,406,832,GasA,Ex,Y,SBrkr,0,1710,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,506,TA,TA,Y,144,70,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,24,9,15,1,15291.0,0,1,1,1,1,1,1,0,0,0,0,0,187000
SC120,RL,62.7,6820,Pave,None,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Vg,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368,BLQ,1120,0,1488,GasA,TA,Y,SBrkr,0,1502,1,0,1,1,1,1,Gd,4,Typ,0,None,Attchd,RFn,528,TA,TA,Y,0,54,0,0,140,0,None,None,None,0,WD,Normal,0,0,0,32,7,25,1,13584.7,0,1,1,0,0,0,1,1,0,0,0,1,212000
SC60,RL,92.0,11952,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gd,AA,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,TA,Y,SBrkr,0,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,RFn,534,TA,TA,Y,0,0,0,0,276,0,None,None,None,0,WD,Normal,0,0,0,40,10,30,0,18408.0,0,1,1,1,0,0,0,1,0,0,0,0,190000
SC180,RM,35.0,3675,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,AA,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,0,88,547,GasA,Ex,Y,SBrkr,0,1072,1,0,1,0,2,1,TA,5,Typ,0,None,Basment,RFn,525,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,9,3,1,7581.0,0,1,1,0,1,0,1,0,0,0,0,0,148000
